Loading: 
Loading: 0 packages loaded
Analyzing: target //:run_search_experiment (0 packages loaded, 0 targets configured)
INFO: Analyzed target //:run_search_experiment (0 packages loaded, 0 targets configured).
INFO: Found 1 target...
[0 / 1] [Prepa] BazelWorkspaceStatusAction stable-status.txt
Target //:run_search_experiment up-to-date:
  bazel-bin/run_search_experiment
INFO: Elapsed time: 0.144s, Critical Path: 0.00s
INFO: 0 processes.
INFO: Build completed successfully, 1 total action
INFO: Running command line: bazel-bin/run_search_experiment '--search_experiment_spec=     search_tasks {       tasks {         projected_binary_classification_task {           dataset_name: '\''logic_multiply'\''           path: '\''/home/ubuntu/codes/google-research/automl_zero/binary_logic_data/'\''           held_out_pairs {positive_class: 0 negative_class: 1}           max_supported_data_seed: 1         }         features_size: 2         num_train_examples: 93         num_valid_examples: 14         num_train_epochs: 1         num_tasks: 10         eval_type: ACCURACY       }     }     setup_ops: [SCALAR_PRODUCT_OP, VECTOR_MEAN_OP]     predict_ops: [SCALAR_PRODUCT_OP, VECTOR_MEAN_OP]     learn_ops: [SCALAR_PRODUCT_OP, VECTOR_MEAN_OP]     setup_size_init: 1     mutate_setup_size_min: 1     mutate_setup_size_max: 34     predict_size_init: 1     mutate_predict_size_min: 1     mutate_predict_size_max: 233     learn_size_init: 1     mutate_learn_size_min: 1     mutate_learn_size_max: 377     train_budget {train_budget_baseline: NEURAL_NET_ALGORITHM}     fitness_combination_mode: MEAN_FITNESS_COMBINATION     population_size: 1000     tournament_size: 100     initial_population: NO_OP_ALGORITHM     max_train_steps: 100000000000     allowed_mutation_types {
      mutation_types: [RANDOMIZE_COMPONENT_FUNCTION_MUTATION_TYPE, INSERT_INSTRUCTION_MUTATION_TYPE, REMOVE_INSTRUCTION_MUTATION_TYPE]     }     mutate_prob: 0.9     progress_every: 10000     ' '--final_tasks=
    tasks {       projected_binary_classification_task {         dataset_name: '\''logic_multiply'\''         path: '\''/home/ubuntu/codes/google-research/automl_zero/binary_logic_data/'\''         held_out_pairs {positive_class: 0 negative_class: 1}         max_supported_data_seed: 1       }       features_size: 2       num_train_examples: 93       num_valid_examples: 14       num_train_epochs: 1       num_tasks: 100       eval_type: ACCURACY     }     ' '--random_seed=2081894615' '--select_tasks=
    tasks {       projected_binary_classification_task {         dataset_name: '\''logic_multiply'\''         path: '\''/home/ubuntu/codes/google-research/automl_zero/binary_logic_data/'\''         held_out_pairs {positive_class: 0 negative_class: 1}         max_supported_data_seed: 1       }       features_size: 2       num_train_examples: 93       num_valid_examples: 14       num_train_epochs: 1       num_tasks: 10       eval_type: ACCURACY     }     '
INFO: Build completed successfully, 1 total action
Random seed = 2081894615
Running evolution experiment (on the T_search tasks)...
indivs=1000, elapsed_secs=0, mean=0.857143, stdev=0.000000, best fit=0.857143,
indivs=29701000, elapsed_secs=1954, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=29711000, elapsed_secs=1954, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=29721000, elapsed_secs=1955, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=29731000, elapsed_secs=1956, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=29741000, elapsed_secs=1956, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=29751000, elapsed_secs=1957, mean=0.853929, stdev=0.046455, best fit=0.857143,
indivs=29761000, elapsed_secs=1958, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=29771000, elapsed_secs=1958, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=29781000, elapsed_secs=1959, mean=0.845714, stdev=0.089625, best fit=0.857143,
indivs=29791000, elapsed_secs=1960, mean=0.854286, stdev=0.045085, best fit=0.857143,
indivs=29801000, elapsed_secs=1960, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=29811000, elapsed_secs=1961, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=29821000, elapsed_secs=1961, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=29831000, elapsed_secs=1962, mean=0.855714, stdev=0.031912, best fit=0.857143,
indivs=29841000, elapsed_secs=1963, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=29851000, elapsed_secs=1963, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=29861000, elapsed_secs=1964, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=29871000, elapsed_secs=1965, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=29881000, elapsed_secs=1965, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=29891000, elapsed_secs=1966, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=29901000, elapsed_secs=1966, mean=0.851786, stdev=0.060583, best fit=0.857143,
indivs=29911000, elapsed_secs=1967, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=29921000, elapsed_secs=1968, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=29931000, elapsed_secs=1968, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=29941000, elapsed_secs=1969, mean=0.849857, stdev=0.072619, best fit=0.857143,
indivs=29951000, elapsed_secs=1969, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=29961000, elapsed_secs=1970, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=29971000, elapsed_secs=1971, mean=0.852500, stdev=0.056278, best fit=0.857143,
indivs=29981000, elapsed_secs=1971, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=29991000, elapsed_secs=1972, mean=0.849643, stdev=0.071926, best fit=0.857143,
indivs=30001000, elapsed_secs=1972, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=30011000, elapsed_secs=1973, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=30021000, elapsed_secs=1974, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=30031000, elapsed_secs=1974, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=30041000, elapsed_secs=1975, mean=0.849643, stdev=0.071926, best fit=0.857143,
indivs=30051000, elapsed_secs=1975, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=30061000, elapsed_secs=1976, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=30071000, elapsed_secs=1977, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=30081000, elapsed_secs=1977, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=30091000, elapsed_secs=1978, mean=0.855714, stdev=0.031912, best fit=0.857143,
indivs=30101000, elapsed_secs=1978, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=30111000, elapsed_secs=1979, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=30121000, elapsed_secs=1980, mean=0.848214, stdev=0.078551, best fit=0.857143,
indivs=30131000, elapsed_secs=1980, mean=0.845714, stdev=0.089625, best fit=0.857143,
indivs=30141000, elapsed_secs=1981, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=30151000, elapsed_secs=1982, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=30161000, elapsed_secs=1982, mean=0.846429, stdev=0.086823, best fit=0.857143,
indivs=30171000, elapsed_secs=1983, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=30181000, elapsed_secs=1984, mean=0.846429, stdev=0.086823, best fit=0.857143,
indivs=30191000, elapsed_secs=1984, mean=0.848214, stdev=0.078551, best fit=0.857143,
indivs=30201000, elapsed_secs=1985, mean=0.846786, stdev=0.084635, best fit=0.857143,
indivs=30211000, elapsed_secs=1986, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=30221000, elapsed_secs=1986, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=30231000, elapsed_secs=1987, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=30241000, elapsed_secs=1988, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=30251000, elapsed_secs=1988, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=30261000, elapsed_secs=1989, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=30271000, elapsed_secs=1989, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=30281000, elapsed_secs=1990, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=30291000, elapsed_secs=1991, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=30301000, elapsed_secs=1991, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=30311000, elapsed_secs=1992, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=30321000, elapsed_secs=1993, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=30331000, elapsed_secs=1993, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=30341000, elapsed_secs=1994, mean=0.846071, stdev=0.087510, best fit=0.857143,
indivs=30351000, elapsed_secs=1995, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=30361000, elapsed_secs=1995, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=30371000, elapsed_secs=1996, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=30381000, elapsed_secs=1996, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=30391000, elapsed_secs=1997, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=30401000, elapsed_secs=1998, mean=0.848143, stdev=0.081945, best fit=0.857143,
indivs=30411000, elapsed_secs=1998, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=30421000, elapsed_secs=1999, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=30431000, elapsed_secs=1999, mean=0.845714, stdev=0.089625, best fit=0.857143,
indivs=30441000, elapsed_secs=2000, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=30451000, elapsed_secs=2001, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=30461000, elapsed_secs=2001, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=30471000, elapsed_secs=2002, mean=0.854286, stdev=0.045085, best fit=0.857143,
indivs=30481000, elapsed_secs=2002, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=30491000, elapsed_secs=2003, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=30501000, elapsed_secs=2003, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=30511000, elapsed_secs=2004, mean=0.851071, stdev=0.064594, best fit=0.857143,
indivs=30521000, elapsed_secs=2005, mean=0.851786, stdev=0.060583, best fit=0.857143,
indivs=30531000, elapsed_secs=2005, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=30541000, elapsed_secs=2006, mean=0.852500, stdev=0.056278, best fit=0.857143,
indivs=30551000, elapsed_secs=2007, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=30561000, elapsed_secs=2007, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=30571000, elapsed_secs=2008, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=30581000, elapsed_secs=2009, mean=0.848214, stdev=0.078551, best fit=0.857143,
indivs=30591000, elapsed_secs=2009, mean=0.853214, stdev=0.051606, best fit=0.857143,
indivs=30601000, elapsed_secs=2010, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=30611000, elapsed_secs=2011, mean=0.848929, stdev=0.075315, best fit=0.857143,
indivs=30621000, elapsed_secs=2011, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=30631000, elapsed_secs=2012, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=30641000, elapsed_secs=2013, mean=0.850357, stdev=0.068362, best fit=0.857143,
indivs=30651000, elapsed_secs=2013, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=30661000, elapsed_secs=2014, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=30671000, elapsed_secs=2015, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=30681000, elapsed_secs=2015, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=30691000, elapsed_secs=2016, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=30701000, elapsed_secs=2017, mean=0.850357, stdev=0.068362, best fit=0.857143,
indivs=30711000, elapsed_secs=2017, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=30721000, elapsed_secs=2018, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=30731000, elapsed_secs=2019, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=30741000, elapsed_secs=2020, mean=0.847857, stdev=0.079318, best fit=0.857143,
indivs=30751000, elapsed_secs=2020, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=30761000, elapsed_secs=2021, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=30771000, elapsed_secs=2021, mean=0.848929, stdev=0.075315, best fit=0.857143,
indivs=30781000, elapsed_secs=2022, mean=0.852500, stdev=0.056278, best fit=0.857143,
indivs=30791000, elapsed_secs=2023, mean=0.853571, stdev=0.050381, best fit=0.857143,
indivs=30801000, elapsed_secs=2023, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=30811000, elapsed_secs=2024, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=30821000, elapsed_secs=2024, mean=0.853929, stdev=0.046455, best fit=0.857143,
indivs=30831000, elapsed_secs=2025, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=30841000, elapsed_secs=2026, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=30851000, elapsed_secs=2027, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=30861000, elapsed_secs=2027, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=30871000, elapsed_secs=2028, mean=0.852000, stdev=0.061396, best fit=0.857143,
indivs=30881000, elapsed_secs=2029, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=30891000, elapsed_secs=2029, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=30901000, elapsed_secs=2030, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=30911000, elapsed_secs=2031, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=30921000, elapsed_secs=2031, mean=0.853929, stdev=0.046455, best fit=0.857143,
indivs=30931000, elapsed_secs=2032, mean=0.850357, stdev=0.068362, best fit=0.857143,
indivs=30941000, elapsed_secs=2033, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=30951000, elapsed_secs=2033, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=30961000, elapsed_secs=2034, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=30971000, elapsed_secs=2035, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=30981000, elapsed_secs=2035, mean=0.846071, stdev=0.087510, best fit=0.857143,
indivs=30991000, elapsed_secs=2036, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=31001000, elapsed_secs=2036, mean=0.852500, stdev=0.056278, best fit=0.857143,
indivs=31011000, elapsed_secs=2037, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=31021000, elapsed_secs=2038, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=31031000, elapsed_secs=2038, mean=0.853929, stdev=0.046455, best fit=0.857143,
indivs=31041000, elapsed_secs=2039, mean=0.852500, stdev=0.056278, best fit=0.857143,
indivs=31051000, elapsed_secs=2040, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=31061000, elapsed_secs=2040, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=31071000, elapsed_secs=2041, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=31081000, elapsed_secs=2042, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=31091000, elapsed_secs=2042, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=31101000, elapsed_secs=2043, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=31111000, elapsed_secs=2043, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=31121000, elapsed_secs=2044, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=31131000, elapsed_secs=2044, mean=0.846071, stdev=0.087510, best fit=0.857143,
indivs=31141000, elapsed_secs=2045, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=31151000, elapsed_secs=2046, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=31161000, elapsed_secs=2046, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=31171000, elapsed_secs=2047, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=31181000, elapsed_secs=2048, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=31191000, elapsed_secs=2048, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=31201000, elapsed_secs=2049, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=31211000, elapsed_secs=2050, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=31221000, elapsed_secs=2050, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=31231000, elapsed_secs=2051, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=31241000, elapsed_secs=2051, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=31251000, elapsed_secs=2052, mean=0.845000, stdev=0.092336, best fit=0.857143,
indivs=31261000, elapsed_secs=2053, mean=0.848214, stdev=0.078551, best fit=0.857143,
indivs=31271000, elapsed_secs=2053, mean=0.851786, stdev=0.060583, best fit=0.857143,
indivs=31281000, elapsed_secs=2054, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=31291000, elapsed_secs=2054, mean=0.843571, stdev=0.097518, best fit=0.857143,
indivs=31301000, elapsed_secs=2055, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=31311000, elapsed_secs=2056, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=31321000, elapsed_secs=2056, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=31331000, elapsed_secs=2057, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=31341000, elapsed_secs=2058, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=31351000, elapsed_secs=2058, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=31361000, elapsed_secs=2059, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=31371000, elapsed_secs=2060, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=31381000, elapsed_secs=2060, mean=0.846429, stdev=0.086823, best fit=0.857143,
indivs=31391000, elapsed_secs=2061, mean=0.845000, stdev=0.092336, best fit=0.857143,
indivs=31401000, elapsed_secs=2062, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=31411000, elapsed_secs=2063, mean=0.849857, stdev=0.072619, best fit=0.857143,
indivs=31421000, elapsed_secs=2064, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=31431000, elapsed_secs=2064, mean=0.846786, stdev=0.084635, best fit=0.857143,
indivs=31441000, elapsed_secs=2065, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=31451000, elapsed_secs=2066, mean=0.846143, stdev=0.089337, best fit=0.857143,
indivs=31461000, elapsed_secs=2067, mean=0.846429, stdev=0.086823, best fit=0.857143,
indivs=31471000, elapsed_secs=2068, mean=0.844143, stdev=0.096121, best fit=0.857143,
indivs=31481000, elapsed_secs=2069, mean=0.847000, stdev=0.085232, best fit=0.857143,
indivs=31491000, elapsed_secs=2070, mean=0.841286, stdev=0.105818, best fit=0.857143,
indivs=31501000, elapsed_secs=2070, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=31511000, elapsed_secs=2071, mean=0.851786, stdev=0.060583, best fit=0.857143,
indivs=31521000, elapsed_secs=2072, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=31531000, elapsed_secs=2073, mean=0.845714, stdev=0.089625, best fit=0.857143,
indivs=31541000, elapsed_secs=2073, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=31551000, elapsed_secs=2074, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=31561000, elapsed_secs=2075, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=31571000, elapsed_secs=2075, mean=0.855714, stdev=0.031912, best fit=0.857143,
indivs=31581000, elapsed_secs=2076, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=31591000, elapsed_secs=2076, mean=0.852500, stdev=0.056278, best fit=0.857143,
indivs=31601000, elapsed_secs=2077, mean=0.850714, stdev=0.065539, best fit=0.857143,
indivs=31611000, elapsed_secs=2078, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=31621000, elapsed_secs=2078, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=31631000, elapsed_secs=2079, mean=0.850000, stdev=0.069253, best fit=0.857143,
indivs=31641000, elapsed_secs=2079, mean=0.850357, stdev=0.068362, best fit=0.857143,
indivs=31651000, elapsed_secs=2080, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=31661000, elapsed_secs=2081, mean=0.851429, stdev=0.061594, best fit=0.857143,
indivs=31671000, elapsed_secs=2081, mean=0.852857, stdev=0.055162, best fit=0.857143,
indivs=31681000, elapsed_secs=2082, mean=0.848929, stdev=0.075315, best fit=0.857143,
indivs=31691000, elapsed_secs=2082, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=31701000, elapsed_secs=2083, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=31711000, elapsed_secs=2084, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=31721000, elapsed_secs=2084, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=31731000, elapsed_secs=2085, mean=0.850000, stdev=0.069253, best fit=0.857143,
indivs=31741000, elapsed_secs=2086, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=31751000, elapsed_secs=2086, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=31761000, elapsed_secs=2087, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=31771000, elapsed_secs=2088, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=31781000, elapsed_secs=2088, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=31791000, elapsed_secs=2089, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=31801000, elapsed_secs=2090, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=31811000, elapsed_secs=2090, mean=0.843571, stdev=0.097518, best fit=0.857143,
indivs=31821000, elapsed_secs=2091, mean=0.847500, stdev=0.081653, best fit=0.857143,
indivs=31831000, elapsed_secs=2092, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=31841000, elapsed_secs=2092, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=31851000, elapsed_secs=2093, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=31861000, elapsed_secs=2094, mean=0.845714, stdev=0.089625, best fit=0.857143,
indivs=31871000, elapsed_secs=2095, mean=0.846071, stdev=0.087510, best fit=0.857143,
indivs=31881000, elapsed_secs=2095, mean=0.850357, stdev=0.068362, best fit=0.857143,
indivs=31891000, elapsed_secs=2096, mean=0.845714, stdev=0.089625, best fit=0.857143,
indivs=31901000, elapsed_secs=2097, mean=0.846429, stdev=0.086823, best fit=0.857143,
indivs=31911000, elapsed_secs=2098, mean=0.846429, stdev=0.086823, best fit=0.857143,
indivs=31921000, elapsed_secs=2098, mean=0.847500, stdev=0.081653, best fit=0.857143,
indivs=31931000, elapsed_secs=2099, mean=0.849286, stdev=0.074502, best fit=0.857143,
indivs=31941000, elapsed_secs=2100, mean=0.847143, stdev=0.083922, best fit=0.857143,
indivs=31951000, elapsed_secs=2101, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=31961000, elapsed_secs=2101, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=31971000, elapsed_secs=2102, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=31981000, elapsed_secs=2103, mean=0.845000, stdev=0.092336, best fit=0.857143,
indivs=31991000, elapsed_secs=2104, mean=0.847857, stdev=0.080910, best fit=0.857143,
indivs=32001000, elapsed_secs=2104, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=32011000, elapsed_secs=2105, mean=0.847500, stdev=0.081653, best fit=0.857143,
indivs=32021000, elapsed_secs=2106, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=32031000, elapsed_secs=2106, mean=0.852143, stdev=0.059552, best fit=0.857143,
indivs=32041000, elapsed_secs=2107, mean=0.850000, stdev=0.071071, best fit=0.857143,
indivs=32051000, elapsed_secs=2108, mean=0.845000, stdev=0.092336, best fit=0.857143,
indivs=32061000, elapsed_secs=2108, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=32071000, elapsed_secs=2109, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=32081000, elapsed_secs=2109, mean=0.854286, stdev=0.045085, best fit=0.857143,
indivs=32091000, elapsed_secs=2110, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=32101000, elapsed_secs=2111, mean=0.845714, stdev=0.089625, best fit=0.857143,
indivs=32111000, elapsed_secs=2111, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=32121000, elapsed_secs=2112, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=32131000, elapsed_secs=2112, mean=0.852500, stdev=0.056278, best fit=0.857143,
indivs=32141000, elapsed_secs=2113, mean=0.851429, stdev=0.063632, best fit=0.857143,
indivs=32151000, elapsed_secs=2114, mean=0.847500, stdev=0.081653, best fit=0.857143,
indivs=32161000, elapsed_secs=2114, mean=0.846429, stdev=0.086823, best fit=0.857143,
indivs=32171000, elapsed_secs=2115, mean=0.850714, stdev=0.067457, best fit=0.857143,
indivs=32181000, elapsed_secs=2116, mean=0.848571, stdev=0.077775, best fit=0.857143,
indivs=32191000, elapsed_secs=2116, mean=0.854286, stdev=0.045085, best fit=0.857143,
indivs=32201000, elapsed_secs=2117, mean=0.850714, stdev=0.067457, best fit=0.857143,
